number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative
18281382,1712321819,71403311117823418,1956075714560498561686627415683872,23636181518303159,95039492532025718,3849444223222,2346443958391423053690,1954008926672863333388058647846170,24445345002252152472,2450797943172736715718346185352457,1186906277193973093075404156310988781105678,15223299178415,15232037454803,14,15,18286182,18300582,33753722709749337340,206745409837,16876861354874671104,103372704918,59031585195,128925770202191124253,54555939341,135881636458192871499,0.08203773792666524,-0.05119062764703952,185021018784,981313051772,196266235974611126637,332430876012581624502,5,0,3,5,162280061695654328235,0,100526899704575498410,1009658722862,1548389989123873,0,196457073991516,-1008575746786761,4058427201316,2291583923752343958935,1712321818,681926205588
18283782,1712350623,71444505405312659,1957204221685376330010144619452657,23636181518303159,95080686819469837,3848892222812,2348815316905869014954,1956962215247414844825425924754392,31696554004205490421,2450856965861155275659404507738785,1186948617350869011171746033882155362608880,15229166348975,15237904774511,14,15,18286182,18300582,33753722709749337340,206745409837,16876861354874671104,103372704918,59291883391,128359771223630672029,54555939341,135881636458192871499,0.08680895439079772,-0.05535601005862534,185021018784,981313051772,196266235974611126637,332430876012581624502,5,0,3,5,162280061695654328235,0,100526899704575498410,1009658722862,1548389989123873,0,196457073991516,-1008575746786761,4058427201316,2293618614115011131097,1712350622,687753041545
18286182,1712379427,71485799231188984,1958335455639284761218245352700968,23636181518303159,95121980645300931,3848339527093,2351193583150289595412,1969256808115552550055982885931771,23860368031640953011,2451102766656805097612444694746765,1187126036899267472566900669249206041632103,15235037619323,15243778789823,14,15,18286182,18300582,33753722709749337340,206745409837,16876861354874671104,103372704918,59550351922,127802646698882730634,54555939341,135881636458192871499,0.09154663344320024,-0.05945608229259025,185021018784,981313051772,196266235974611126637,332430876012581624502,5,0,3,5,162280061695654328235,0,100526899704575498410,1009658722862,1548389989123873,0,196457073991516,-1008575746786761,4058427201316,2295659398711248353181,1712379426,693580223200
18288582,1712408234,71549046012308556,1969138687877392595780000819059939,23681115365215748,95230161273214598,3831579126479,2366852756204319309087,1966012901322040385962738192979029,34957175166487848606,2451194932829486810545417703265939,1187176059292416987350102996020612192046372,15240900408419,15249645348119,16,15,18336582,18300582,33487185192987718281,206745409837,16743592596493862912,103372704918,55841207026,127241578361843153993,55841207026,135881636458192871499,0.0,-0.06358517840641431,189356918322,981313051772,194700891481833866569,332430876012581624502,5,0,4,5,162280061695654328235,0,134280622414324835750,1009658722862,1548389989123873,0,261448984061717,-1008575746786761,4049441018640,2305413506114709376106,1712408233,699408328514
18290982,1712437038,71590700518301071,1970285083306063601424640305331562,23681115365215748,95271815779161487,3831024742325,2369266578098023121724,1960054889993681654152499852416278,32066328776026485402,2451263154471132988065769793447123,1187205122883140339518257029718988573917997,15246774077459,15255517411883,16,15,18336582,18300582,33487185192987718281,206745409837,16743592596493862912,103372704918,56084633173,126682973179417034257,55841207026,135881636458192871499,0.004359256541260903,-0.06769614731278295,189356918322,981313051772,194700891481833866569,332430876012581624502,5,0,4,5,162280061695654328235,0,134280622414324835750,1009658722862,1548389989123873,0,261448984061717,-1008575746786761,4049441018640,2307484673056821424061,1712437037,705238995653
18293382,1712465844,71632574964161344,1960085745340299727340027196224660,23681115365215748,95313690224975893,3852652138780,2358037844334966947685,1953355264077540204369660965145640,23094824916264359376,2451624934910859083010820471057001,1187411667420512904556845004672118544643125,15252572104211,15261378147275,16,15,18336582,18300582,33487185192987718281,206745409837,16743592596493862912,103372704918,56331936863,126133126521438216704,55841207026,135881636458192871499,0.008787951821519702,-0.07174265920585976,189356918322,981313051772,194700891481833866569,332430876012581624502,5,0,4,5,162280061695654328235,0,134280622414324835750,1009658722862,1548389989123873,0,261448984061717,-1008575746786761,4066113347557,2299304497917072356150,1712465842,711070210881
18295782,1712494651,71956712983514883,1953402976681506728353166253614753,23708332479287190,95665045358016019,3880083040231,2358661092677431600856,1954596644973250799184729760252206,29214320235666830952,2451780962945395481732555976809595,1187508970270726259701482578261085163903196,15258511472855,15267249084191,17,15,18343782,18300582,34396080376629355906,206745409837,17198040188314685440,103372704918,54847169976,125579387570243205685,54847169976,135881636458192871499,0.0,-0.07581781583208558,186020549789,981313051772,200009702912901390618,332430876012581624502,6,0,4,5,195767246888642046516,0,134280622414324835750,1009658722862,1856771964367873,0,261448984061717,-1008575746786761,4085829282348,2306562972700661899006,1712494650,716899038106
18298182,1712523455,71999150923516258,1954555035952778735213988798579500,23708332479287190,95707483297970910,3879516258730,2361099103172258824148,1956161491674735374800326152927308,37050164400535616271,2451807098409692380636378265165346,1187528261657891708643763848649992664852272,15264382591331,15273121150967,17,15,18343782,18300582,34396080376629355906,206745409837,17198040188314685440,103372704918,55086262860,125028079596813725872,54847169976,135881636458192871499,0.004359256532372013,-0.07987508205141824,186020549789,981313051772,200009702912901390618,332430876012581624502,6,0,4,5,195767246888642046516,0,134280622414324835750,1009658722862,1856771964367873,0,261448984061717,-1008575746786761,4085829282348,2308656239569475287960,1712523454,722725096970
18300582,1712552259,72041642978946845,1955708564291162400383984585473356,23708332479287190,95749975353354954,3878949423521,2363541459080407791125,1959771584340271545332706376604376,26585222749508648495,2451846638769901736617862714175875,1187560136502135935697106214477606517346864,15270234814271,15278973980951,17,15,18343782,18300582,34396080376629355906,206745409837,17198040188314685440,103372704918,55329164263,124485415732882663306,54847169976,135881636458192871499,0.008787951816126682,-0.08386873327667432,186020549789,981313051772,200009702912901390618,332430876012581624502,6,0,4,5,195767246888642046516,0,134280622414324835750,1009658722862,1856771964367873,0,261448984061717,-1008575746786761,4085829282348,2310753412246171769295,1712552258,728551472699
18302982,1712581066,71689549867849247,1960187418127552608674231632455510,23901333856543431,95590883619687857,3863656093424,2365018213381786845547,1958119943034003929328491640564099,27271229717359196515,2451941021492345089834333819344537,1187614370676586490647532382315748965958891,15276094803887,15284834840495,17,18,18343782,18350982,34396080376629355906,208330172967,17198040188314685440,104165086483,55570358285,137811358609254596891,54847169976,137811358609254596891,0.013185517307756411,0.0,186020549789,988804313007,200009702912901390618,337133939969057272910,6,0,4,6,195767246888642046516,0,134280622414324835750,1216404132699,1856771964367873,0,261448984061717,-1215386481361517,4072420906425,2310817917315451051193,1712581065,734378802637
18305382,1712609870,71731946706947757,1961346663104295700081023886367075,23901333856543431,95633280458739928,3863085108047,2367466435633875346091,1967594863398830240694703339197409,24648560225342875010,2452113387879765948250440334104099,1187740823298556763947650490764002534492926,15281967697967,15290708771735,17,18,18343782,18350982,34396080376629355906,208330172967,17198040188314685440,104165086483,55815394294,137213211020347750508,54847169976,137811358609254596891,0.017653131755452023,-0.004340335912388804,186020549789,988804313007,200009702912901390618,337133939969057272910,6,0,4,6,195767246888642046516,0,134280622414324835750,1216404132699,1856771964367873,0,261448984061717,-1215386481361517,4072420906425,2312916421738438058201,1712609869,740206849057
18307782,1712638674,71774606270513348,1962513091683052693946310945382065,23901333856543431,95675940022258792,3862511265230,2369931081248538639925,1958163111909025759919706422551889,27355625119713409660,2452234269917033848607067165986471,1187794730460363074648144985694307311109985,15287847995147,15296590111847,17,18,18343782,18350982,34396080376629355906,208330172967,17198040188314685440,104165086483,56061510782,136610829222195834409,54847169976,137811358609254596891,0.022140446016291726,-0.008711396500071578,186020549789,988804313007,200009702912901390618,337133939969057272910,6,0,4,6,195767246888642046516,0,134280622414324835750,1216404132699,1856771964367873,0,261448984061717,-1215386481361517,4072420906425,2315029182394747427668,1712638673,746035241287
18310182,1712667478,71817287487145017,1963680112315571612952181575286693,23901333856543431,95718621238843710,3861937813389,2372398234922381111235,1960042468537333683075178325227368,31993087484141828546,2452301108517102008556417534666905,1187839738032325996760867366393613506231979,15293700771395,15302441745863,17,18,18343782,18350982,34396080376629355906,208330172967,17198040188314685440,104165086483,56305897291,136017892334101517350,54847169976,137811358609254596891,0.02659621846739424,-0.013013922025384095,186020549789,988804313007,200009702912901390618,337133939969057272910,6,0,4,6,195767246888642046516,0,134280622414324835750,1216404132699,1856771964367873,0,261448984061717,-1215386481361517,4072420906425,2317144272501090498272,1712667477,751863979163
18312582,1712696282,71860060483744048,1964849642462205082600446794843319,23901333856543431,95761394235395890,3861363811821,2374871955300287394844,1985338448525767873151263494049114,23697877426904234927,2452449482703818252480145143311153,1187986382385537013313991456530458833021225,15299566724123,15308310092531,17,18,18343782,18350982,34396080376629355906,208330172967,17198040188314685440,104165086483,56554176639,135420758122637728645,54847169976,137811358609254596891,0.03112296703270112,-0.017346904571161614,186020549789,988804313007,200009702912901390618,337133939969057272910,6,0,4,6,195767246888642046516,0,134280622414324835750,1216404132699,1856771964367873,0,261448984061717,-1215386481361517,4072420906425,2319265172248198176946,1712696281,757693062732
18314982,1712725087,71903584823616885,1985289103680570156787608904929086,23901333856543431,95804918575221053,3823346254442,2400667324477538925968,1991825928815342671528240069631794,27550067950699256171,2452838993641436258361986404641493,1188247116601493718769064728409665927988135,15305370056819,15314189820191,17,18,18343782,18350982,34396080376629355906,208330172967,17198040188314685440,104165086483,56803550768,134826245399129543880,54847169976,137811358609254596891,0.03566967617209915,-0.021660864824567416,186020549789,988804313007,200009702912901390618,337133939969057272910,6,0,4,6,195767246888642046516,0,134280622414324835750,1216404132699,1856771964367873,0,261448984061717,-1215386481361517,4044325779935,2338894421087855356764,1712725086,763522694604
18317382,1712753893,72239989219182891,1993509137727446872001809531299550,23933101646323702,96173090760164055,3822213362378,2419871030069140831077,1989636009323893461191139508305660,22075405892152328556,2452983238549951653289413343923314,1188333686556996377905416882750404533972534,15311242063475,15320092309559,19,18,18365382,18350982,35057476966852974743,208330172967,17528738483426494464,104165086483,54406002682,134241054204291149636,54406002682,137811358609254596891,0.0,-0.02590718530746483,184482906028,988804313007,203825600947882780250,337133939969057272910,7,0,4,6,230163327265271402422,0,134280622414324835750,1216404132699,2180827525441171,0,261448984061717,-1215386481361517,4044325779935,2358634898361286005548,1712753892,769358463484
18319782,1712782700,72601055834409366,1989687449112543356829975549857701,23957156060925797,96558211789570785,3844890160594,2424903670735392363853,1990940535737497063180326975999356,22082326857556997692,2453061760939399686419082323915116,1188385933556473538718291492867500971151687,15317208003791,15325961740619,20,18,18367782,18350982,35366461812154736428,208330172967,17683230906077374464,104165086483,54348566896,133651720516841782063,54348566896,137811358609254596891,0.0,-0.030183564942617758,184318042964,988804313007,205643981974843867711,337133939969057272910,8,0,4,6,265220804232124377165,0,134280622414324835750,1216404132699,2521351120198483,0,261448984061717,-1215386481361517,4064052915421,2366036281116834937657,1712782699,775196826065
